Student_ID,Disciplinary_Incidents,Interactions_with_Peers,Participation_in_Events,Engagement_in_Extracurriculars
1b6e6671-7791-4903-aed2-3faa4e366474,3,12,1,0.21838008008264048
378563ad-8df9-4e9f-bfb7-70db013647ab,4,39,0,0.7521382099388553
ebdb3ff9-c1fb-4f43-a31b-457916ea72ef,0,31,1,0.4661525845484855
0e8aaefa-95b9-4413-9221-e93b080d09c9,2,29,1,0.22652178349353488
5078cc13-ad17-4036-b8f8-13441da9e944,3,7,1,0.7674355421118838
1868f408-83b6-4eba-b3b7-6c593dbad268,1,25,2,0.19302597282856263
08d18cd0-9928-413b-aa5a-d21a18b7eac8,4,43,2,0.6173383802580695
12d24941-6857-42f7-be8b-fa0fe61edb4d,3,36,0,0.6467366527210462
8068b511-7e94-4724-947f-b4742e7f7bfe,2,25,0,0.9373154503372277
6ed22ec7-ac60-4381-8c29-5595090b8206,1,13,2,0.2358824486907123
8a26610d-178c-4f2b-8d37-829d509cc957,1,5,0,0.6880117237572427
dab1dbf5-3ae2-476d-9e1a-f618f9441e97,4,8,0,0.4426917232557399
cd894ec4-42c6-436d-8e21-d63043d83e47,3,8,1,0.4607329123236784
62698406-3850-4833-994b-741e3b6cc536,3,30,0,0.5516426637494274
bb42ff0a-cbc6-459f-bb80-afd147624223,1,38,0,0.3104061508441047
62cfadad-cc2c-44b9-9a7a-5928abb92f84,0,31,1,0.5150649150572123
1feee182-69b5-4a7a-9c43-da18169808e0,1,19,1,0.7181615515607515
1ba7ab8b-8fde-449e-b74e-2dc89581bf87,2,49,2,0.5114017355936133
e7e1e186-aeb4-44a1-aa9f-442940ae4446,3,36,0,0.13825758459798038
d19fdf4d-598d-4c16-9d7a-6808b0540102,4,45,1,0.33204362279037203
c081b67a-544a-45b6-81c2-e4393537dfe7,3,11,0,0.4163141914777986
283c3f10-5d2e-4647-bd27-e9e42eebe610,1,48,0,0.41924902320067037
20486b0f-da2c-4339-a67a-25bcffd26663,2,48,2,0.17290620326738965
f1c086b8-85a2-4da0-8152-dfe4839c2993,0,18,2,0.5046134964555368
0a20c343-8965-4d02-88d7-7fcf5779dc24,3,27,2,0.7227541170897103
5b267b02-e7fb-4287-8e48-80402fb8bb16,1,5,2,0.14380481624376099
41e0e11a-96ab-4d35-a2dc-af1e3110e594,1,36,2,0.7758317551359075
a3453738-450d-4a84-990f-a75947c8a759,1,45,1,0.9595946826671126
5c2b10d9-4e5f-44e6-810e-b52a5f853993,2,30,2,0.10840434073444347
d2fb8cda-229f-4664-a5a8-de30c484022d,1,13,1,0.27432308433893016
1ea69386-e5e3-44cb-9283-ebfd3fc62dc3,1,20,2,0.589139004110763
6e6538bd-00a0-4133-92ed-0dc4aa56e8b9,1,35,1,0.296244537895062
bcc2b353-52be-4671-b37d-90da8a25a58b,3,6,0,0.7881634285100811
f6aebad8-9eec-4a30-9a4f-d593101027cb,1,36,2,0.38092088346349884
891f0d7c-ac4a-45a7-9343-3e7c848980a2,2,14,1,0.3642627540861263
435843fd-6ca2-4b4e-9127-5e63b292e6ef,3,29,2,0.1008314882050977
48b390bf-58d2-4896-901b-04836b0b1c3f,1,22,1,0.34311356936944815
05f3d8e6-6cf3-4739-ad33-d2954a8b5761,0,49,1,0.295903469716173
657277b2-f43a-4738-89c2-45f4183738b9,2,38,2,0.4089168704282282
80f08cd0-6817-4450-a071-68d9c08e0d1a,0,33,1,0.2328909877218702
17634efa-b976-4c94-a0e1-5876afbf431d,2,49,0,0.6351837997802453
4c3ce6a1-0674-4e5e-9e6f-836ea1f88950,0,28,2,0.3148673891431085
247c050f-ac50-4587-8292-ffd989211e8b,1,7,0,0.8485757782733584
d18a845f-a121-4dea-aab8-2860b3f3617f,0,19,1,0.3561021520638509
0c970b94-edcd-4872-a422-7c300f007a4a,0,7,1,0.2897826395136943
621043f5-f5f6-4012-b807-cf34741d9905,2,35,2,0.1510762257454913
de100089-3572-4207-9ade-7b27787a5a59,1,14,0,0.7659160210195695
fcb7d753-4b77-4589-a606-72212fabec76,2,42,0,0.5573873575338003
5273e936-0c5d-4b25-b98e-e7bea3af6071,1,26,2,0.20240469764243452
dd3166bc-b881-4311-9474-dba7860c7d2e,4,18,0,0.2992013043557604
341d4f97-2a3b-43c1-bfb1-0cb32591cb54,3,13,2,0.9988471648538583
7a8a6c7d-4589-4000-9da5-2b3220d68dd4,3,22,2,0.8254258541052214
508d7bcb-8a35-4fff-905d-868e227a652b,2,12,1,0.41488253719083035
fb2f8045-7be8-4948-83da-057a1b49e7de,1,42,1,0.5882993475538095
5e37d2d5-96be-48b7-90ad-4b0f70db7e2d,0,19,0,0.47441544301053395
7d9ec387-051a-4a4c-a167-236e0764111b,3,19,2,0.13275060886077084
478bae7b-25cf-4d13-b507-95958ce77e0f,2,10,2,0.8008093082916158
2e09d9a1-74f0-4afb-959f-c3ec46f4f73c,2,16,2,0.7452875019009046
a45d4f77-03ad-43d9-b92c-4baa047c819c,2,46,2,0.4679220830462899
816a99f5-37c0-4aab-bfb1-d982a4beebca,1,23,1,0.8613074231925647
8740cd08-915c-4bbe-953c-6a8c16140b5e,2,44,0,0.581265185400293
f6aafdc8-fe9e-4232-adf1-0bd37c39e23a,4,9,1,0.1586875954706231
ed6f2da3-db21-4423-9c67-a5033c81a818,0,31,2,0.33346566122219323
04060ef5-c89d-4f60-bb40-cb72d9535f47,2,14,0,0.5155955524772615
8f114368-a831-4b04-b429-f89127f37e5a,1,47,0,0.19310431483971743
3dd81e94-7208-4d44-9831-627a4930823c,0,18,2,0.6139730735766146
cc3bfd87-4a5e-48f9-b1e3-77e0e0bd10ee,0,38,2,0.2085113455150613
63757b68-1063-47d8-9753-2bf793afd0c3,3,19,1,0.2804573669358237
617d14de-2ea6-45a4-beea-deaa0d875a44,2,33,1,0.9045852952044056
bba9f436-973f-422b-bad4-3d2febd6da26,2,30,2,0.9998311492371106
ab2a75f1-b1e8-4f72-bee4-c72d98af48c7,1,31,2,0.5952280096420182
c78d7d28-febb-4d93-8b7b-5aa3f88c794c,4,7,1,0.6576837491185884
24726c96-b32e-4290-a571-b39426059c3f,4,7,0,0.8176880322337872
6e69dc97-cdb4-41a5-a7b8-85e5b1616413,3,39,0,0.7265255465836804
43b1e2c3-83d2-46ed-a23d-8f3b35c9ffdf,4,39,0,0.26421989018924474
9931a9e9-fe7a-4b9c-b7ab-93bf6df8d020,1,10,1,0.47050437208459994
7276cbb2-35c2-4b9a-9087-bf0b6674d711,3,18,2,0.5816048670175604
6ee4c334-b541-4853-959c-abee75ea434f,2,30,0,0.42374079293203726
69c7ca6c-ea91-4927-9fb3-9af58fcd5e6d,4,7,2,0.2584955527820154
48ca4f36-6712-4704-b392-d10d536e66e0,1,37,1,0.7625020096552355
4d2ac658-5738-4583-a5cf-0b3458c5887e,1,46,1,0.278961764571422
ca3ce737-2132-403d-863c-68500c32ff66,2,17,2,0.3344373358316237
e02ac6d7-044b-4c13-a593-c8e092a48d8b,1,33,2,0.35786765361558925
7b8ca6f3-35b5-4807-bb0b-1f07571d2171,3,13,2,0.2456013074283708
dc83ae4d-dd51-428d-9174-44893f3519a7,3,36,2,0.8645964606957994
d0339863-42fe-418a-b9eb-4d3c8b3a9653,0,26,0,0.6495546869782265
95611979-ffdc-46f4-9ad1-9606200cc8c7,2,26,2,0.8512733169929249
7f0e6cd0-11f8-4363-81ed-06aa72f283fa,1,38,0,0.5443563821581983
641f9860-e042-4769-a29a-851b3513fe73,4,14,1,0.5676067361086619
3d5339b2-0887-48e4-8c60-645da41bb1f8,3,29,0,0.6545301671209278
5edf7177-b7bf-497c-b85c-2fb77e58a2f3,2,16,2,0.4338275895376319
146cbfa8-d170-4ab8-85f9-dce69baac7ee,2,7,0,0.5469256853479932
2c4cb726-3b6f-4adf-b6e2-26c32ae47a17,3,23,1,0.5922236161609137
27bd0a7c-3386-4ea1-b141-430604068c56,0,37,2,0.958188192559526
1b27da10-2708-4f10-92df-abd0749f234a,2,30,1,0.8946173186420773
7712d2c4-7cde-4c24-9327-6f7346e18264,1,17,1,0.21632126272707056
dc7a14d8-60f8-487b-9d4b-0238e4753aed,4,11,2,0.13715422011326542
2de0b0e5-96a3-4755-b1e2-2e4712b0f77f,4,38,0,0.7123005565823611
28868974-f725-4046-98d9-2c3d586b8bf5,3,26,1,0.14427879998038964
7a075f81-47a3-4bff-8d83-dddf56843c62,2,24,2,0.15431595845739227
443ce4f7-4ae1-4dff-aa72-8cd936cb1d44,4,47,1,0.24333705715972853
04eeb22b-edf2-4384-8c45-05edd6c7ef2d,2,27,0,0.4165363817800606
d6ada650-032d-452f-a3ae-d5db66faa4f9,3,18,1,0.4914965006660881
dd110092-650b-4c51-a81b-6fddd3dc688e,0,34,1,0.5674402312429931
3ab44339-0bfa-475e-9ac3-2f54945860b2,4,27,1,0.9930593736749563
531b3027-0475-4797-800d-57416b12ca21,1,23,1,0.446709479240878
adbb48d0-d5af-4216-811f-ac23f635ae32,3,43,0,0.3184777868677845
347e3b35-98a5-4760-bc63-973dac61e9f9,0,45,2,0.6177271677262561
debf708e-04f2-44ac-a617-9d78f6af21ca,1,40,1,0.29363585734630443
008c1b23-cebe-4fc2-8363-28cf5915f8e2,1,10,0,0.9464890886126962
82963b90-a0c4-48a9-b1d5-57a277ca60f4,4,27,1,0.3333288718410123
38222586-74a1-4265-80ec-6ee3721a59c2,2,14,1,0.9909407220879445
3b498917-b2e7-4d33-b8ad-cf780134b354,3,39,1,0.4768013713427609
414467a6-bf96-46d0-86a7-6d4d34463a97,1,25,0,0.8314174066273764
d8d08add-3ecf-45e6-b9ff-0dffb0384fae,4,36,1,0.683452292541193
1c615d6c-3904-498e-91be-ff3fb3e36cfc,0,34,1,0.9401447570002621
4f4a96ac-9ae9-4fef-add3-32bdbf378581,1,37,2,0.6628842576178164
8d49e705-fe8f-4d79-b404-cfae4f41eb25,0,10,0,0.6230961814976655
1dae04fa-0516-4fba-8790-010632d05584,3,9,2,0.6875672001116612
76433da9-3084-4885-959b-8a3919e0a5d0,4,19,2,0.8078189789300904
2c9bbba3-50ca-463f-ad82-c8b937b1b035,0,47,2,0.9089574689717271
fcaf525c-428b-4166-8f85-e60244e7bc0b,2,29,2,0.3401334100868424
51457a1e-be7d-43b5-95a6-39e3f396c484,0,17,1,0.28079838269209934
3e80607b-fd67-4c04-a515-136fbac625c5,0,10,2,0.1309147260993817
62d99dd8-462e-4da0-88d2-a94822ad084f,4,41,0,0.4330712827392402
e81a2de7-70e8-4d7c-a669-2cca6fd2c93f,4,6,1,0.8615665205542454
f0270840-97f2-4a9b-b9e5-58bdf568f4d5,1,21,2,0.16287168577319794
0cd47ff3-2abf-4378-b4db-eb82c4a65a27,0,28,2,0.5846680688170166
81efa0d6-851c-4c23-a96f-26e06088d8bd,0,16,0,0.725309772607958
0903791a-19e0-4345-a6d2-918beac3c102,4,48,0,0.8531677298089526
bcd7f4e6-4336-4ccc-96b8-8e4393e4c1b6,2,18,2,0.6250872897779468
d0fe1550-2f50-4fc5-9112-cca320dfcf5b,4,11,2,0.2676880091736575
fa9f4b0a-7c76-4603-987f-f9deff1f3f39,2,30,2,0.9680826323964017
4014ffcf-0cdf-44fe-8974-3cc7a6868764,4,36,2,0.1851863593618341
f5c04753-5e2e-4760-89d9-8a0ed44f1eaf,3,33,2,0.7920996506172624
3a3670a6-bac8-407a-ae59-abcb8b92f7c6,0,43,0,0.17790330145897776
63b325b7-a14f-43de-9eec-8e29318b9c05,2,13,0,0.2290771969130037
c6bd368e-6064-4619-9f90-e7881a8a2386,3,18,1,0.9083940343254505
1a14bdd1-9c59-43e4-ab75-69b602e4529c,2,21,1,0.7777671927415838
1bdf28b5-469f-45fb-bca3-bc4629604836,1,29,0,0.428957444108785
1545eca3-11c5-4e1a-9c01-abb4a45667c0,1,34,1,0.6748519209905836
b2b5b33c-e3af-43e4-b141-de39a289840b,0,49,2,0.5115224995396249
10844109-8732-42a7-81c0-90b7ead65968,3,33,1,0.15988398480668234
1b6b2413-099e-4658-9266-59561dc1a835,3,33,2,0.7490148547048261
c9fc916a-79f5-498a-8276-3d6263a2d19a,1,22,2,0.7869301513625381
0ba386d2-a17b-4327-8083-15f32e50843d,0,35,1,0.8941072475368148
64329f2f-74ee-4bb4-949e-84678ab9f7f0,1,23,1,0.586573611950152
755a295f-b169-49b8-a71c-83b3d94d0ecb,3,21,2,0.7058241559013103
c466500f-52ef-461a-839d-37eb400bae5e,2,10,0,0.4942453765373811
26ec1acf-a48c-41b0-90cf-750a922b0bb9,3,16,1,0.3870183331970438
777555a4-8aa4-41ae-8e73-c7476df164af,0,42,1,0.47052999566929843
bba7a6e2-6d29-4ad1-af52-157a1c5b37ab,3,7,0,0.9205771209980389
990061cb-a560-41d5-90aa-5732bd65c62b,4,39,1,0.2477541565397698
708649bd-f478-491c-895c-f45fd45011eb,3,37,2,0.32364983585849094
637929bb-f704-4194-b034-583b1acd90b0,4,33,0,0.6455717122399589
d7237bb7-1a3d-45fb-8ae3-a390c788e8bc,1,7,0,0.2046531894050676
67268605-2f50-4201-a22a-b92ef1b03815,4,9,2,0.9026780604871844
fb37aabb-347a-4b89-a717-5032fde99e6d,3,18,2,0.14251273467693631
5d865f43-46da-41e1-890f-552c8da01bc2,3,40,2,0.7797810639384156
3bec795c-8bd9-46e8-8463-fc4b1f7f9dbf,3,32,0,0.43635524243436985
85e19e96-cb99-4d3f-997e-62356a21156e,0,45,2,0.14604901625031502
1f45ed4f-826b-45ce-96ee-0af0962a7c7d,1,36,1,0.8586351043468635
7965194a-a6f7-4667-924a-50a9b33cd382,4,22,1,0.6764142112124096
fcd67da4-9965-4e5d-97c9-033713c31302,2,46,2,0.10797283823332463
fc83f263-8132-4c23-9b4a-5ed200a40879,4,44,1,0.3407795635461519
77f214aa-1f0a-469a-92e4-9925857e232d,3,17,1,0.4168410469525218
ce196f63-5aa9-4821-9662-5c9108f35b8a,2,6,0,0.39032033400934407
5cd8496a-dde0-4ea1-9a12-a7b6e38a8b33,2,29,2,0.5485078261266778
259986c9-3585-41bc-b157-aff6f4670854,4,24,1,0.5741226620891612
d29ca355-36fd-447d-a88e-017ac7069dfd,4,11,2,0.45707861601384236
88a49bbc-2521-42d2-9403-4b4b05cc9406,4,15,2,0.39859330490007117
ad7be930-69c5-4cde-9d3a-970b1db2bbfe,4,9,1,0.5539683954610498
d6239e3e-d53a-4046-b434-8a401b255b1d,1,33,1,0.130253864165794
4b082c08-5eec-49bd-b78e-774244a0042c,0,22,0,0.6806815840284532
ee32c4be-b4c6-48d9-ae79-6a8bcca84f42,0,12,0,0.6453842652132801
7d24a87d-3204-474c-a7e7-3f7ca8f248f5,4,31,0,0.35129781975263463
6691ef61-996f-41cf-8000-05f67ad2db8f,0,46,1,0.26156390230057347
8ef1e785-ac4f-4190-88c4-c1ba5780142f,4,6,0,0.1656864753651413
26c07d22-018e-49da-ac76-a9c9857ada2c,4,39,2,0.6286093761755004
d5a37328-d528-4328-a41e-13497e1ecd9c,4,30,0,0.6120102453266818
5af2a76d-92c0-4b4e-a82c-bf720607349f,1,27,0,0.5799862810994979
505cc634-542f-4309-b7f2-256205a2a77d,3,9,0,0.9870564413684358
635b5785-160d-471a-91c5-01f12598c2eb,0,20,2,0.5783896999193681
55b52093-8ca7-40d4-a998-946bd586e7a8,0,46,2,0.7496116569727218
a8c3b229-1a25-4d66-ae14-9daa687b3b17,1,15,1,0.20162644465023874
127337fe-3b31-4b53-ae36-3c0126c72227,1,23,0,0.3690737102670071
fee967aa-fc36-42c9-90c7-a31577340f1c,4,20,2,0.3479019534351746
04ad4546-0e73-4594-96ad-38ae7c0e80d8,4,36,2,0.6183779552722075
467e5146-69f2-48ab-b455-88a20808f8ee,3,16,2,0.3977319055213666
6445d25d-d0ab-4bb7-8a5a-758dac77a015,0,6,1,0.676959784183045
95e45b20-2f4d-4f44-8765-940a58f141b9,1,47,1,0.7210807652815326
e5ba7272-732c-47bd-b286-d5f9a207f025,3,26,1,0.13032085345966343
ba364ccb-c8a3-498a-b1f4-802dd6f52ce2,0,30,0,0.6757819411955007
8c26b477-2f1b-4b99-a20a-b904da7ce2e8,3,37,2,0.2051086260509572
0f3d2336-9c78-4b81-b119-379449d088da,3,28,1,0.5186217716700106
7851d483-e2e0-49d3-aacd-dc2b15e31278,4,9,1,0.7539189136920371
f35cbe5c-77bc-4ebc-aa3b-02bfb715ca45,3,25,2,0.7330104963506314
cbe4c5b8-a385-470d-a48d-6c694c248dce,4,22,2,0.36984029049771494
02dd856b-308d-41ba-aad1-223206a7c13e,0,43,0,0.3451292654147361
b423de08-8f63-46e7-8f55-efa635724835,0,9,0,0.4962038570700599
9ec42c42-3711-425c-9a50-8b6b1deb3429,4,12,0,0.2698003747160085
dca4ab63-43fa-4213-905a-81df7b4743bd,2,25,1,0.9772291114376318
4a768444-3125-47fc-a193-9d39e3dd9aa5,3,9,1,0.41042536418258013
897c9a0a-b509-4797-9a47-8bfd0d3fcfdf,0,17,2,0.9306939466109594
3aa942a9-1a36-4198-a929-e731a0db46a5,3,23,0,0.9174384666639657
94d7e71e-7e45-4f36-a5b9-e917c67eb807,2,33,2,0.428364088806083
a8859a0b-c759-42a3-8772-cc283cdd6728,3,6,0,0.32867616904561525
76d15693-cdc5-47a7-8028-fb3c0bf754cb,2,41,0,0.7937520710736368
216785e4-76cb-4a4d-beca-315955ef3b90,1,30,0,0.3064400628072884
21f9b94c-fd4c-461f-b4e8-a2ee9cf63fe3,2,33,0,0.5691217509662286
96078b63-a529-4a7a-a83e-39c8658eecb0,0,9,2,0.19962043697790094
272c338e-173c-42da-b1c4-a06880cf4117,4,36,2,0.44733893909448663
314dae63-b4f7-4d87-a9ed-fe7644f7597f,4,42,1,0.1703394312896051
0200345f-58d5-4d61-8bd6-fc4aee3d59ae,3,6,0,0.35509563341745176
d6667501-9296-4eaa-8cf8-40b01eb914e9,1,9,2,0.6987643643714916
f58c61e7-73f8-41cb-b056-432f47a68431,3,37,0,0.9921764408951623
d7955cd0-90dd-44b5-aa7d-513574184a3d,2,39,0,0.32932683685592046
6546df3a-e64c-4ecc-bae6-27a3907834aa,4,23,1,0.5259891614944052
cec4c9fc-614e-45b1-a0ab-04cb16ae1224,2,19,1,0.5032415032022377
3cd3ca95-87d1-4c1d-acc2-838913a24282,4,39,2,0.26573827078680534
2e1057ec-4ae0-4c36-ac7d-e39f2a818268,4,12,2,0.6490621325777569
5d95447e-8c1f-4e35-b6f8-edfbe907e5fa,4,5,1,0.7522344521397746
df9c9c45-a9e2-4163-b7f6-2012402c8112,0,42,2,0.2324975350928065
91ca5271-3801-4b36-ac10-3c6f7c863cb0,2,26,2,0.7814121153227213
28cf8e9e-ea4c-42cf-9318-eb599d4c6fa0,3,21,1,0.7301454722159421
4efa31f4-7642-4a51-ad0c-98252a41fc7e,1,20,0,0.277608592744861
ff54259e-37c7-495e-a3be-45e0396cb901,3,49,0,0.684052862606113
427ade1a-5e87-4dd8-a37e-0a5209a60015,2,5,1,0.4543045114271703
f5402128-82a2-4083-a9b4-9f2fbb0796a9,1,7,0,0.7130239772449868
3bc23eab-4236-49fd-916f-b57e4b9aeb6e,3,10,0,0.5464871670122688
562b59cd-c92e-491f-84b9-9864671a18f4,1,7,1,0.1433239077106459
b054ddd3-6f36-4f24-a58c-9343f21b87f9,2,34,2,0.8082702893240137
7f3f0de7-20fe-4d5c-b705-6df9dad1786d,4,15,1,0.6000399322471753
11960bac-02f0-4b7f-b797-08302f539c6f,2,31,1,0.7523151605728593
a409c7ad-bebf-46d8-ab47-9953a3a351af,0,26,0,0.21346459739223272
f390c551-e73e-42df-b5a5-1bb0e3b249c5,1,10,1,0.7491452253427906
ee7bbd7c-c1c2-4839-9f2a-0587cf28a167,2,42,0,0.47229956966483355
1c0d684e-a177-4a19-89e7-3dff34da2c29,4,45,1,0.8193403396231512
29f4a362-1c41-4a54-8d37-4ec65125505c,4,35,2,0.6392492877906881
c65c70eb-2e2c-4999-aa9f-120b92e9f098,2,47,0,0.4194119127428202
766b639d-534f-44db-a1a4-e0715c0fb464,3,10,1,0.2817252570225515
475fbe6a-4621-4666-92ff-8a8a62af9bee,2,24,0,0.8343317517753183
35ae0199-3f46-4faa-9a2a-8a1d290ae917,4,45,1,0.6041733972188732
a6fdf776-4435-411d-8bff-c1f54982ef25,2,15,1,0.9887212653672383
02da0ba5-e5c4-4126-a84b-62af0bf8c12c,0,6,1,0.43613980331088864
9af75f0e-9826-4423-9795-d6597c6cd04e,3,35,0,0.7171472994272171
ab954ce2-9c8a-4f0e-82a8-69be7f44101a,2,42,0,0.6605387845988328
eb1cf3b4-9794-4a25-a049-ffbea708db94,4,30,2,0.6738235383587039
3a0924b6-153c-4840-9995-635885b64c01,2,31,2,0.7632819680820914
63a06ae9-188c-416c-92e8-96384e037dfb,2,35,2,0.22519745198465865
43b536ad-b2bc-44b4-967c-b7604f09f17e,1,28,2,0.5946796395984438
0aede843-7f99-4dd6-9de3-f6aebf6cf554,2,17,1,0.5582167033549807
1a19cc2f-309d-46d3-9295-0cac853fe0ab,0,29,0,0.40827681018148665
ced23a44-0da3-496d-b750-5ab92b1f2e29,4,41,1,0.4925352398673125
2710583b-0e8d-4541-9feb-0a58ea24374f,1,45,0,0.5669308689860955
e6eac928-0a46-47cd-829b-35f410581b46,2,29,0,0.38883008346882497
1d902930-88ae-429e-b5ef-8b6ea0dd8e26,3,33,1,0.363842948816693
87568693-9d80-4452-a1d9-b2db32473710,0,35,1,0.7644453171998611
7daa7a0d-4bb6-4b9a-9bf2-a2aa47ac73f3,0,47,0,0.16022632844776846
773a9a8c-aa14-477e-87db-51433a6275e8,0,43,2,0.3816667706534038
59c309d1-3209-471d-9644-dd94e402a4d7,1,6,2,0.6883400315204155
cf293e4d-c384-46d2-945c-a1c718772047,2,16,0,0.28789567149793827
8e6267fe-1370-4fe1-8490-5a34df0afdc0,0,9,1,0.615045371757024
fa3adec8-52e5-424f-9fac-39339c67d2f6,2,31,1,0.3719477274836942
c9a9375b-1691-401a-a920-7856a3a63ce1,3,38,0,0.8589711460151894
cec8546f-bfb4-4a99-9007-7c889a335ce5,2,18,1,0.41499039891622147
66129ff5-c22d-4163-b522-c8483e7d6060,2,11,0,0.30656490555781946
12f68d1c-f2ed-461e-bd42-6286e1f9f59c,2,41,0,0.5770933993804522
f1250e48-6a16-472b-a6b7-9efd6e69c6a3,4,40,0,0.22209446170500344
6096f69d-dc0d-4641-8b83-3b80ec15707a,1,14,1,0.8177355706645526
794e795f-ae6a-4971-afb2-fd9b38993159,2,33,2,0.7120254261453942
23098c75-5741-4572-bc5d-df3fc80ebd6c,0,20,0,0.7934580142254243
44a7a728-535b-4224-b304-4d57c01db399,4,42,1,0.4589903798174121
2e067bad-9954-488b-87d9-c9d0fe261cb4,2,25,2,0.8515030724694477
714e3208-de3d-446c-9987-46c81dc1d3d2,4,42,0,0.544193317663438
86e33837-ec71-4d0d-90aa-97d3a4998fa8,1,45,2,0.1852291314282135
30141ed4-3217-4026-b205-292e599f8b72,4,37,1,0.30162632409266416
c06eabd0-a280-4fb3-a183-2a458ce75188,0,33,2,0.7399475213753974
e1c8f1d1-caeb-420f-806b-1bbd4dd9d5f6,2,21,2,0.9067800689276524
8a7e6d35-183d-4bc9-bff4-980856a1489b,0,17,1,0.18566703317674782
4beaf6e5-e758-41ab-82d4-4b56b6de2a62,3,10,0,0.8777933119874906
e2a6eb40-6262-4f85-80f6-540b42b7dcd3,4,6,1,0.819162846260648
987b300a-8ae6-4fde-b8d7-92ceaed702b1,4,12,1,0.4209049539865769
f8b759de-55c2-4591-bcf0-fff1495eb902,4,36,0,0.7203491239569908
4b37eeb5-b89b-4cfd-928d-442156278599,1,40,0,0.2682562094213799
e609c36d-ff88-4ffe-b947-d9a4b0bd35fb,0,13,1,0.832053969940551
65537799-dd7f-4e2d-ad1f-7c77b2af4c71,3,27,0,0.6916051196641095
adf6f8b4-0a8d-4793-8e92-36b81b7c0f6f,1,11,0,0.4949464415203585
278ed451-e3a2-4ab8-b6d2-c852d92933ca,1,35,1,0.8780655839920327
d45c8f3b-be7f-4ad2-a69e-fa2926569f29,2,25,1,0.2253110511708114
529a4ff0-98ab-497b-b92f-cd3d4755c43c,3,5,1,0.8612070691926726
4b114757-24d8-404c-9376-ef87075e6f3b,4,6,1,0.12149776587004103
aaece384-269f-4a7f-9012-ab92ca12e95d,4,44,2,0.7778803638941166
74a13c65-16a2-4dd3-a9da-353f69db790d,2,15,2,0.6160276690708311
305ba5fd-cfbf-4141-bd3f-e3f2be1dc974,4,41,0,0.7270509458985484
1a75e095-b2d9-4208-b5ab-bf00be87d21d,0,22,2,0.47111007315795905
efd693cf-022f-4cc7-870b-9b6cb580ee96,4,48,2,0.8779970133029469
5fe6255b-e5a8-49ac-9753-799bd22c25e7,0,28,2,0.381834121725832
a846baef-f90d-4b6a-80c7-8be388c908ed,2,23,0,0.3474597566786747
bb323ef9-c12c-48d4-87c3-bb1d4aeaf90a,2,9,2,0.3715755811730581
3edac3f0-3b3e-44cc-af35-f0afe12b987f,0,33,1,0.7969274585583257
c24540eb-82ef-4535-b778-213cd8e6a0ad,4,43,1,0.5457625582156411
e2435a5e-1481-420b-960f-4067547afe02,2,6,0,0.5833767932687319
bb35c3fc-cca8-4f69-aa4e-b0ce8396cc82,2,21,0,0.8484898765679697
27759fe8-5c65-4e28-8ddc-70ee458e0c49,0,49,0,0.8500289970849505
8d8da631-aee5-407e-bb9b-3e29137e9d3e,2,15,2,0.24556429411159986
f6169f6e-2f83-44d4-8218-32c3f89abf40,4,41,0,0.5947909055994853
c1a842dc-1f94-4560-a354-7cc311b97d0f,2,17,0,0.21341638579042294
10e51f2b-e71d-403a-b732-82fa8c2ab750,0,33,0,0.8816756240752821
7709d2ed-3860-4e36-a456-3c296c94ad61,4,36,1,0.853305131887784
4d00f2e0-c977-4a5f-b63e-8ce09e177f73,3,49,0,0.8644139723990192
5b03e2a5-144e-4e13-b8ae-b4735fad7794,0,44,1,0.7343726503419701
66540acf-eeea-45ce-a0d1-04c2fd80d6a9,3,47,1,0.5201895754382108
6ce5146d-2fee-4214-acc1-9847fa04bce6,2,12,0,0.46424910371009376
16b1b284-c1d0-4eea-b428-d3d32d00a6d3,4,14,0,0.45570210752224893
b001a903-25ba-4b53-b198-67d7a4bada58,2,29,2,0.15959150974788483
fc7706b8-eb0e-4ebf-8549-ea4c79239101,4,15,0,0.9539832578180599
b0c2048c-f3b9-46c9-ad16-a2391c7e7d36,1,32,0,0.5052480910511217
7c17227e-04c7-4bff-8196-c0721cb58520,2,37,0,0.9371034093505414
2cac3ba5-d922-426f-89c9-644d77c2018b,2,43,0,0.8913317852455541
8442fde8-b991-4843-9aa7-67a87d9b05be,2,30,0,0.845749349012813
573a7bb5-4d9f-477d-bc90-0e3699da92ef,0,12,0,0.6294779963477442
793c7c18-dc68-42bc-ba3d-1937e523c04c,4,42,2,0.1914002973555765
29532c50-4269-4cc5-80d3-e970b2cfddaa,4,30,2,0.39152030459638254
bed27cda-cee6-4146-97a7-e12b9ab63f23,4,36,0,0.6432275883574651
d3c64874-5fa0-47d9-afa5-0f6f9766d365,0,32,2,0.11211022757320399
2f9e4e51-6654-4bee-a4f3-f9333f48b957,4,11,1,0.13836782230164785
29b35ee9-dc95-4dd7-bc4e-4a26d3016e9c,2,39,2,0.7098970439805201
804ce80f-b5c7-419d-9854-ac3374e91abd,3,6,1,0.8993825663516616
b4f7fd7d-7159-45b2-b856-d6643aee8774,1,26,0,0.8696468163908831
2697296a-5c7e-4163-a387-e4cb52e00154,4,26,1,0.2513307488296709
7c14b7d6-64f9-41ff-9893-3428114a23b0,0,7,0,0.920110107333107
